episode,npz,status,steps,zero_norm_frac,near0_norm_frac,mean_norm,p50_norm,p95_norm,max_norm,xyz_key,ctrl_shape,xyz_shape,x_exact0_frac,x_near0_frac,x_min,x_max,x_std,y_exact0_frac,y_near0_frac,y_min,y_max,y_std,z_exact0_frac,z_near0_frac,z_min,z_max,z_std,w_exact0_frac,w_near0_frac,w_min,w_max,w_std,g_exact0_frac,g_near0_frac,g_min,g_max,g_std
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-46-07,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_f_cups-ycb_fork_wrapper__localpatched_teleop_2026-01-13_12-46-07/trajectory_data.npz,ok,662,0.0015105740181268882,0.04682779456193353,0.004500566050410271,0.001379357127007097,0.006536803441122173,0.08726802468299866,ee_position,"(662, 6)","(662, 3)",0.0030211480362537764,0.1283987915407855,-0.0020429417490959167,0.003988705575466156,0.0010187949519604445,0.0030211480362537764,0.21450151057401812,-0.006880730390548706,0.006340742111206055,0.0018900439608842134,0.02416918429003021,0.0513595166163142,-0.02660077065229416,0.004465416073799133,0.001760403043590486,0.9712990936555891,0.9712990936555891,-0.08726668357849121,0.0,0.014570407569408417,0.9954682779456193,0.9954682779456193,-0.029999999329447746,0.029999999329447746,0.0020190333016216755
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-13-35,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-13-35/trajectory_data.npz,ok,755,0.0013245033112582781,0.04105960264900662,0.0036928902845829725,0.0008950888295657933,0.006425911653786896,0.08727078139781952,ee_position,"(755, 6)","(755, 3)",0.0026490066225165563,0.12847682119205298,-0.004590645432472229,0.002620857208967209,0.0011727124219760299,0.0026490066225165563,0.14701986754966886,-0.006262223236262798,0.0031545832753181458,0.0015721307136118412,0.02119205298013245,0.04370860927152318,-0.02660077065229416,0.0033249855041503906,0.001357388449832797,0.976158940397351,0.976158940397351,0.0,0.08726668357849121,0.01331283152103424,0.9960264900662251,0.9960264900662251,-0.029999999329447746,0.029999999329447746,0.0018906558398157358
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-16-08,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-16-08/trajectory_data.npz,ok,572,0.0017482517482517483,0.0944055944055944,0.0019888323731720448,0.001388046599458903,0.006483692792244253,0.030534518882632256,ee_position,"(572, 6)","(572, 3)",0.0034965034965034965,0.20279720279720279,-0.0061383843421936035,0.004566077142953873,0.001563822035677731,0.005244755244755245,0.24125874125874125,-0.0051543228328228,0.005518011748790741,0.0015565805369988084,0.03496503496503497,0.0944055944055944,-0.02660077065229416,0.0051063597202301025,0.0017836041515693069,1.0,1.0,0.0,0.0,0.0,0.9947552447552448,0.9947552447552448,-0.029999999329447746,0.029999999329447746,0.0021719872020184994
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-17-08,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-17-08/trajectory_data.npz,ok,1014,0.0009861932938856016,0.0009861932938856016,0.004515358246862888,0.0008649707597214729,0.008034998411312699,0.08728444576263428,ee_position,"(1014, 6)","(1014, 3)",0.0009861932938856016,0.007889546351084813,-0.0049718692898750305,0.007808588445186615,0.0016766320914030075,0.0009861932938856016,0.006903353057199211,-0.005410224199295044,0.002209991216659546,0.0010784616461023688,0.0019723865877712033,0.03944773175542406,-0.019801892340183258,0.004083991050720215,0.0010134169133380055,0.9644970414201184,0.9644970414201184,-0.08726644515991211,0.08726644515991211,0.016442041844129562,0.9970414201183432,0.9970414201183432,-0.029999999329447746,0.029999999329447746,0.001631516613997519
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-35-03,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-35-03/trajectory_data.npz,ok,546,0.0018315018315018315,0.056776556776556776,0.002294152043759823,0.0013165879645384848,0.007874186732806265,0.030166635289788246,ee_position,"(546, 6)","(546, 3)",0.003663003663003663,0.1813186813186813,-0.0077778734266757965,0.004396442323923111,0.002209251746535301,0.003663003663003663,0.22893772893772893,-0.006717026233673096,0.003691505640745163,0.0018585850484669209,0.029304029304029304,0.056776556776556776,-0.02660077065229416,0.003632187843322754,0.0016592772444710135,1.0,1.0,0.0,0.0,0.0,0.9963369963369964,0.9963369963369964,-0.029999999329447746,0.029999999329447746,0.0018156826263293624
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-36-02,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_fork-ycb_g_cups_wrapper__localpatched_teleop_2026-01-13_12-36-02/trajectory_data.npz,ok,829,0.0012062726176115801,0.06996381182147166,0.002941759768873453,0.0007663466967642307,0.005881206598132845,0.08727393299341202,ee_position,"(829, 6)","(829, 3)",0.0024125452352231603,0.2448733413751508,-0.0071024103090167046,0.003094162791967392,0.0014208503998816013,0.0024125452352231603,0.25814234016887816,-0.0023903772234916687,0.001856297254562378,0.0006129432586021721,0.019300361881785282,0.09891435464414958,-0.02660077065229416,0.004689708352088928,0.0014952105702832341,0.9819059107358263,0.9819059107358263,-0.08726644515991211,0.0,0.01163189671933651,0.9963811821471653,0.9963811821471653,-0.029999999329447746,0.029999999329447746,0.0018043352756649256
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-24-34,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-24-34/trajectory_data.npz,ok,1456,0.0006868131868131869,0.021291208791208792,0.003968583419919014,0.0010600051609799266,0.00811502430588007,0.08728780597448349,ee_position,"(1456, 6)","(1456, 3)",0.0013736263736263737,0.05425824175824176,-0.006335310637950897,0.008024416863918304,0.0021146887447685003,0.0013736263736263737,0.05563186813186813,-0.006075859069824219,0.005031391978263855,0.0015214156592264771,0.01098901098901099,0.06043956043956044,-0.02660077065229416,0.004665732383728027,0.0012476129923015833,0.9766483516483516,0.9766483516483516,-0.08726644515991211,0.08726644515991211,0.013335401192307472,0.9951923076923077,0.9951923076923077,-0.029999999329447746,0.029999999329447746,0.0020800235215574503
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-26-04,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-26-04/trajectory_data.npz,ok,816,0.0012254901960784314,0.0012254901960784314,0.002475503832101822,0.0011601030710153282,0.008565627969801426,0.03080778568983078,ee_position,"(816, 6)","(816, 3)",0.0024509803921568627,0.09803921568627451,-0.006317570805549622,0.008669883012771606,0.002808009274303913,0.0024509803921568627,0.03308823529411765,-0.005685087293386459,0.004583463072776794,0.0013593360781669617,0.01838235294117647,0.05024509803921569,-0.02660077065229416,0.005001962184906006,0.0016773814568296075,1.0,1.0,0.0,0.0,0.0,0.9938725490196079,0.9938725490196079,-0.029999999329447746,0.029999999329447746,0.0023480530362576246
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-40-24,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-40-24/trajectory_data.npz,ok,1444,0.0006925207756232687,0.02146814404432133,0.0017934255301952362,0.000870683608809486,0.007032163231633602,0.030142508447170258,ee_position,"(1444, 6)","(1444, 3)",0.0013850415512465374,0.0865650969529086,-0.00456894189119339,0.005119882524013519,0.0010597024811431766,0.0013850415512465374,0.0685595567867036,-0.007803916931152344,0.0044435858726501465,0.0019959514029324055,0.0110803324099723,0.0443213296398892,-0.02660077065229416,0.0032181963324546814,0.001101017347536981,1.0,1.0,0.0,0.0,0.0,0.9923822714681441,0.9923822714681441,-0.029999999329447746,0.029999999329447746,0.0026183053851127625
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-42-44,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-42-44/trajectory_data.npz,ok,1079,0.0009267840593141798,0.028730305838739572,0.0030876891687512398,0.0005502402782440186,0.0075563596561551,0.08728502690792084,ee_position,"(1079, 6)","(1079, 3)",0.0018535681186283596,0.07414272474513438,-0.004613347351551056,0.0024157213047146797,0.0008086274028755724,0.0018535681186283596,0.15291936978683968,-0.008166998624801636,0.0010268092155456543,0.0016126236878335476,0.014828544949026877,0.0685820203892493,-0.02660077065229416,0.003910176455974579,0.0011805283138528466,0.9796107506950881,0.9796107506950881,-0.08726644515991211,0.08726668357849121,0.012375527061522007,0.9935125115848007,0.9935125115848007,-0.029999999329447746,0.029999999329447746,0.0024161883629858494
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-43-51,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-43-51/trajectory_data.npz,ok,512,0.001953125,0.060546875,0.001705982256680727,0.0009690584556665272,0.0059819003101438265,0.03027513064444065,ee_position,"(512, 6)","(512, 3)",0.00390625,0.216796875,-0.004168784245848656,0.0012303409166634083,0.0008027305011637509,0.00390625,0.1953125,-0.006603747606277466,0.000788375735282898,0.0015225375536829233,0.03125,0.087890625,-0.02660077065229416,0.004134088754653931,0.0015664648963138461,1.0,1.0,0.0,0.0,0.0,0.994140625,0.994140625,-0.029999999329447746,0.029999999329447746,0.0022956489119678736
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-45-05,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_peach_wrapper__localpatched_teleop_2026-01-13_11-45-05/trajectory_data.npz,ok,1432,0.0006983240223463687,0.024441340782122904,0.0042757573537528515,0.0010109866852872074,0.00845387629233301,0.08727138489484787,ee_position,"(1432, 6)","(1432, 3)",0.0013966480446927375,0.1403631284916201,-0.00346321240067482,0.005401939153671265,0.0011546030873432755,0.0013966480446927375,0.1403631284916201,-0.008458852767944336,0.003159826621413231,0.00196630391292274,0.011871508379888268,0.039804469273743016,-0.02660077065229416,0.004197761416435242,0.0012569716200232506,0.9706703910614525,0.9706703910614525,-0.08726668357849121,0.08726668357849121,0.014943170361220837,0.9951117318435754,0.9951117318435754,-0.029999999329447746,0.029999999329447746,0.0020973801147192717
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-34-36,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-34-36/trajectory_data.npz,ok,703,0.001422475106685633,0.005689900426742532,0.005362142808735371,0.000779380789026618,0.010018880479037762,0.08728381246328354,ee_position,"(703, 6)","(703, 3)",0.001422475106685633,0.031294452347083924,-0.007118493318557739,0.0009091943502426147,0.0015360054094344378,0.001422475106685633,0.029871977240398292,-0.007750153541564941,0.004501014947891235,0.0018683822127059102,0.001422475106685633,0.05689900426742532,-0.024737633764743805,0.005441218614578247,0.0016507869586348534,0.9587482219061166,0.9587482219061166,-0.08726644515991211,0.08726644515991211,0.017723847180604935,0.9957325746799431,0.9957325746799431,-0.029999999329447746,0.029999999329447746,0.001959301298484206
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-35-54,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-35-54/trajectory_data.npz,ok,752,0.0013297872340425532,0.05053191489361702,0.004164868500083685,0.0004842332564294338,0.00958758359774947,0.08727755397558212,ee_position,"(752, 6)","(752, 3)",0.0026595744680851063,0.1502659574468085,-0.008403956890106201,0.0024819206446409225,0.0024061952717602253,0.0026595744680851063,0.1422872340425532,-0.006442498415708542,0.004672572016716003,0.001350052421912551,0.02127659574468085,0.07446808510638298,-0.02660077065229416,0.005071908235549927,0.0016111868899315596,0.973404255319149,0.973404255319149,-0.08726644515991211,0.08726644515991211,0.014231588691473007,0.9960106382978723,0.9960106382978723,-0.029999999329447746,0.029999999329447746,0.0018944216426461935
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-54-13,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_14-54-13/trajectory_data.npz,ok,466,0.002145922746781116,0.06652360515021459,0.002551581244915724,0.0012258049682714045,0.008395383134484291,0.03017810545861721,ee_position,"(466, 6)","(466, 3)",0.004291845493562232,0.20815450643776823,-0.0021395916119217873,0.0018951594829559326,0.0005993763916194439,0.004291845493562232,0.19957081545064378,-0.004163049161434174,0.008558332920074463,0.003108202712610364,0.034334763948497854,0.06866952789699571,-0.02660077065229416,0.004725739359855652,0.0018263956299051642,1.0,1.0,0.0,0.0,0.0,0.9935622317596566,0.9935622317596566,-0.029999999329447746,0.029999999329447746,0.002406209707260132
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-02-52,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-02-52/trajectory_data.npz,ok,387,0.002583979328165375,0.08010335917312661,0.002229077508673072,0.0008708851528353989,0.007626186171546578,0.03030787967145443,ee_position,"(387, 6)","(387, 3)",0.00516795865633075,0.24806201550387597,-0.0003927499055862427,0.008061587810516357,0.002327254507690668,0.00516795865633075,0.2661498708010336,-0.002628641203045845,0.0005027987062931061,0.0005247373483143747,0.041343669250646,0.08010335917312661,-0.02660077065229416,0.0036695897579193115,0.0018480120925232768,1.0,1.0,0.0,0.0,0.0,0.9922480620155039,0.9922480620155039,-0.029999999329447746,0.029999999329447746,0.002640214515849948
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-03-38,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-03-38/trajectory_data.npz,ok,465,0.002150537634408602,0.06881720430107527,0.0037711309269070625,0.0013177660293877125,0.008230376057326788,0.08726727217435837,ee_position,"(465, 6)","(465, 3)",0.004301075268817204,0.2064516129032258,-0.0013766884803771973,0.007919102907180786,0.0021277207415550947,0.004301075268817204,0.2021505376344086,-0.004363067448139191,0.004402756690979004,0.0012948730727657676,0.034408602150537634,0.06881720430107527,-0.02660077065229416,0.004071414470672607,0.0016770093934610486,0.9806451612903225,0.9806451612903225,-0.08726644515991211,0.08726644515991211,0.012104337103664875,0.9956989247311828,0.9956989247311828,-0.029999999329447746,0.029999999329447746,0.001967477612197399
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-04-16,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-04-16/trajectory_data.npz,ok,387,0.002583979328165375,0.08010335917312661,0.002591145457699895,0.0019551634322851896,0.0068064153660088765,0.030411534011363983,ee_position,"(387, 6)","(387, 3)",0.00516795865633075,0.2558139534883721,-0.0005782246589660645,0.007443875074386597,0.0021731944289058447,0.00516795865633075,0.2558139534883721,-0.0037537887692451477,0.0011583417654037476,0.0008424246334470809,0.041343669250646,0.08010335917312661,-0.02660077065229416,0.004756957292556763,0.002126482781022787,1.0,1.0,0.0,0.0,0.0,0.9922480620155039,0.9922480620155039,-0.029999999329447746,0.029999999329447746,0.002640214515849948
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-10-12,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-10-12/trajectory_data.npz,ok,644,0.0015527950310559005,0.04813664596273292,0.01843852922320366,0.0014886589488014579,0.08726676218211651,0.08727274090051651,ee_position,"(644, 6)","(644, 3)",0.003105590062111801,0.16459627329192547,-0.0002584680914878845,0.007805883884429932,0.001766521600075066,0.003105590062111801,0.11801242236024845,-0.005968824028968811,0.00595632940530777,0.001565331476740539,0.024844720496894408,0.14906832298136646,-0.02660077065229416,0.005435734987258911,0.001639613532461226,0.8090062111801242,0.8090062111801242,-0.08726668357849121,0.08726668357849121,0.037905868142843246,0.9953416149068323,0.9953416149068323,-0.029999999329447746,0.029999999329447746,0.002047040732577443
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-20-05,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-20-05/trajectory_data.npz,ok,494,0.0020242914979757085,0.06275303643724696,0.001977229956537485,0.0004121734236832708,0.007600520411506294,0.030298840254545212,ee_position,"(494, 6)","(494, 3)",0.004048582995951417,0.33805668016194335,-0.002826102077960968,0.003608912229537964,0.0012530948733910918,0.004048582995951417,0.2125506072874494,-0.007906615734100342,0.00016673654317855835,0.002124118385836482,0.032388663967611336,0.06275303643724696,-0.02660077065229416,0.003900185227394104,0.0016193807823583484,1.0,1.0,0.0,0.0,0.0,0.9939271255060729,0.9939271255060729,-0.029999999329447746,0.029999999329447746,0.0023370704147964716
HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-20-49,/root/repo/cdpr_synth_10hz/videos/HUMAN_CONTROL_desk__ycb_apple-ycb_banana-ycb_pear_wrapper__localpatched_teleop_2026-01-12_15-20-49/trajectory_data.npz,ok,525,0.0019047619047619048,0.05904761904761905,0.001959417713806033,0.0007033132133074105,0.007245768886059519,0.030364466831088066,ee_position,"(525, 6)","(525, 3)",0.0038095238095238095,0.16952380952380952,-0.005441427230834961,0.004324018955230713,0.0013438427122309804,0.0038095238095238095,0.1676190476190476,-0.0077475011348724365,0.001018524169921875,0.00213498342782259,0.030476190476190476,0.05904761904761905,-0.02660077065229416,0.004119738936424255,0.0015425898600369692,1.0,1.0,0.0,0.0,0.0,0.9942857142857143,0.9942857142857143,-0.029999999329447746,0.029999999329447746,0.0022670666221529245
